crop,Soil Moisture,Temperature,Humidity,Evaporation,Rain,pump
soybean,548,34,63,6.657943011620909,0,1
soybean,592,34,77,4.29015558975931,1,1
soybean,557,30,78,3.670473792007996,0,1
soybean,625,31,40,9.689063531950357,0,1
soybean,727,42,36,13.8553911817637,0,1
soybean,716,15,35,5.287632743163818,1,1
soybean,701,32,72,4.888841243994167,1,1
soybean,842,38,36,12.60320263021396,0,1
soybean,819,15,71,2.6127817080695195,0,1
soybean,750,10,68,2.021100440982135,0,1
soybean,603,36,35,12.08314791606036,0,1
soybean,721,39,60,8.213888857920775,1,1
soybean,668,22,38,7.220373579700583,1,1
soybean,766,44,47,12.085026870364173,1,1
soybean,610,10,52,2.7850400160418243,1,1
soybean,539,35,33,12.090394703076743,0,1
soybean,780,13,45,4.00343297874434,0,1
soybean,729,20,68,3.615890750412977,0,1
soybean,746,6,76,1.140113099785398,1,1
soybean,825,14,60,3.2392023122620666,0,1
soybean,840,49,36,16.12273388060611,1,1
soybean,830,35,59,7.6153826484733615,1,1
soybean,510,30,52,7.557059791004474,0,1
soybean,836,30,40,9.44179488934628,0,1
soybean,560,18,58,4.1513135523419855,0,1
soybean,756,22,37,7.352577127364258,1,1
soybean,116,35,57,7.73873128718773,0,0
soybean,67,35,78,4.038432068709846,1,0
soybean,382,15,49,4.142669043601133,0,0
soybean,551,17,32,6.148788534784779,1,0
soybean,433,20,37,6.633921131794824,1,0
soybean,432,38,42,11.35361007338377,0,0
soybean,337,23,49,6.167604969294724,1,0
soybean,216,14,60,3.0577696311132336,1,0
soybean,475,30,60,6.346733691024818,0,0
soybean,125,7,57,1.7230592439843888,1,0
soybean,122,40,45,11.216626199475048,0,0
soybean,158,30,77,3.6832423489752273,1,0
soybean,274,27,53,6.62515776286411,0,0
soybean,392,30,60,6.320920602677035,0,0
soybean,176,26,49,6.871121411085206,1,0
soybean,392,10,38,3.420920602677035,1,0
soybean,103,18,43,5.337320350122102,1,0
soybean,137,12,68,2.1436996384422704,1,0
soybean,457,15,68,2.7413014956947226,1,0
soybean,404,23,32,8.144779506087977,0,0
soybean,317,29,72,4.355663564751552,1,0
soybean,97,16,34,5.48429361321067,0,0
soybean,168,34,68,5.677651857378844,0,0
soybean,-19,13,35,4.357851427019546,1,0
soybean,167,12,76,1.6772145950813342,0,0
soybean,332,17,63,3.44588463148156,0,0
soybean,290,17,54,4.196025577928331,0,0
soybean,174,37,74,5.050258719907717,0,0
soybean,422,28,58,6.210483387030257,1,0
soybean,526,38,51,9.67168211662781,0,0
soybean,57,37,74,4.992839362715308,1,0
soybean,134,48,44,13.662302956910526,1,0
soybean,348,47,34,15.81635570926295,0,0
soybean,260,33,71,5.059920707384579,1,0
soybean,208,48,47,12.974527116740331,1,0
soybean,244,16,45,4.66881059542478,1,0
soybean,165,11,55,2.711337643484009,0,0
soybean,65,10,66,1.887326885753876,1,0
soybean,51,38,42,11.199400070741516,1,0
soybean,217,40,68,6.658172081992351,1,0
soybean,-14,16,59,3.416702990608092,0,0
soybean,86,35,60,7.19862484044682,1,0
soybean,95,22,64,4.163274686094074,0,0
soybean,69,41,49,10.644530807285514,0,0
soybean,89,19,72,2.8601867898502915,0,0
soybean,209,39,49,10.199934686443724,0,0
soybean,189,43,61,8.631655367733796,0,0
soybean,30,43,71,6.4018050366918855,0,0
soybean,170,28,66,4.998523977217472,1,0
soybean,26,20,71,3.064296547382249,0,0
soybean,858,37,41,11.361934928781343,1,1
soybean,967,12,37,4.25157578492776,1,1
soybean,1047,40,35,13.488871165657471,0,1
soybean,984,35,43,10.450303714757691,1,1
soybean,896,38,64,7.295676635360306,1,1
soybean,963,26,76,3.59069433409186,1,1
soybean,953,38,62,7.688483451347053,1,1
soybean,895,38,62,7.675448740054549,0,1
soybean,864,21,58,4.858326530266573,1,1
soybean,876,9,42,3.061096854448159,0,1
soybean,932,8,59,2.103806294771608,1,1
soybean,899,5,40,1.9563596384446469,1,1
soybean,803,25,72,3.933970695766493,0,1
soybean,883,22,39,7.16270504797839,1,1
soybean,914,31,79,3.714759434423621,1,1
soybean,1005,11,49,3.2848688220532125,1,1
soybean,935,10,52,2.8644773435355133,0,1
soybean,1005,30,53,7.529868822053212,1,1
soybean,878,12,60,2.8515569227517723,0,1
soybean,1075,35,43,10.469781739860789,1,1
soybean,822,39,61,8.0434925854656,0,1
soybean,943,34,46,9.64626208534033,0,1
soybean,915,29,48,7.999985194041658,1,1
soybean,823,38,31,13.548729288632886,1,1
soybean,821,21,45,6.213255754454283,0,1
soybean,1081,7,62,1.8260391287748856,0,1
soybean,965,43,44,12.511135265649056,1,1
soybean,881,22,39,7.162246147659756,0,1
soybean,999,41,36,13.598568949267143,1,1
soybean,964,27,77,3.575914851477624,1,1
soybean,874,34,33,11.840636316447084,1,1
soybean,877,10,36,3.65132694722234,1,1
soybean,893,26,45,7.604992607000652,0,1
soybean,887,43,59,9.26862145589596,1,1
soybean,834,38,51,9.75132464451973,0,1
soybean,964,27,40,8.570914851477625,1,1
soybean,889,31,43,9.289078966305638,0,1
soybean,1036,33,57,7.581529509336433,1,1
soybean,887,19,56,4.633621455895959,0,1
soybean,896,11,56,2.8756766353603056,0,1
soybean,953,16,71,2.7884834513470533,1,1
soybean,1061,43,34,14.681835331544493,1,1
soybean,886,17,59,3.938392527566519,1,1
soybean,942,27,78,3.4360393663950504,1,1
soybean,938,39,58,8.6551474242064,0,1
soybean,971,6,45,2.1224555912615344,1,1
soybean,942,48,76,6.22603936639505,0,1
soybean,918,37,57,8.415661809059078,0,1
soybean,1014,42,70,6.781812055829716,1,1
soybean,1017,11,62,2.5724580611109085,0,1
soybean,710,13,75,2.0361203395051346,0,1
soybean,474,22,79,2.6564341370241693,0,1
soybean,704,12,44,3.769602351529795,0,1
soybean,863,35,34,11.998094896807418,1,1
soybean,752,30,55,7.171593244475496,1,1
soybean,553,22,62,4.5493511415722585,1,1
soybean,570,10,42,3.2740991394175576,1,1
soybean,683,33,74,4.694244506780808,0,1
soybean,708,44,71,6.790614967046735,0,1
soybean,752,16,72,2.661593244475496,1,1
soybean,574,18,43,5.505207583741335,1,1
soybean,728,33,79,3.8806410411437446,1,1
soybean,585,42,35,14.028239056752678,0,1
soybean,556,31,53,7.655193448576242,1,1
soybean,688,46,67,7.995526604851672,1,1
soybean,748,29,60,6.220607060096859,1,1
soybean,637,4,58,1.2322526306423542,0,1
soybean,848,33,51,8.52960591382105,0,1
soybean,614,16,49,4.46611705315557,0,1
soybean,740,24,54,5.938627721771045,0,1
soybean,628,33,77,4.184863252284346,0,1
soybean,455,27,53,6.685692571934624,0,1
soybean,523,16,75,2.360819941106824,0,1
soybean,831,8,40,2.840618336287115,0,1
soybean,695,52,60,10.807314762333284,1,1
soybean,820,11,62,2.5280187953915663,1,1
soybean,884,27,51,7.067934323783405,0,1
soybean,797,20,70,3.432532909277403,0,1
soybean,835,29,60,6.24155982953217,1,1
soybean,738,29,36,9.69813142317122,0,1
soybean,725,33,55,7.839891011586195,0,1
soybean,536,30,35,10.114541308288244,0,1
soybean,783,4,61,1.2091593420441729,1,1
soybean,767,23,77,3.0702710685287378,1,1
soybean,677,24,76,3.282700601050432,1,1
soybean,818,14,57,3.447544492279645,1,1
soybean,725,28,55,6.714891011586195,1,1
soybean,737,8,63,1.8978830528355703,0,1
soybean,638,18,57,4.262517219293448,1,1
soybean,831,33,46,9.350618336287114,0,1
soybean,722,43,46,12.024139623686237,0,1
soybean,650,45,45,12.770678482854478,1,1
soybean,689,45,60,9.405782538360803,1,1
soybean,813,38,64,7.276356478975832,0,1
soybean,628,50,35,16.639863252284346,0,1
soybean,643,25,38,8.143837496211225,0,1
soybean,806,38,46,10.694687805639973,1,1
soybean,795,27,68,4.752052583855191,1,1
soybean,732,28,69,4.756638980254021,1,1
soybean,496,47,58,10.22296560400126,1,1
soybean,713,46,35,15.361877235523956,1,1
soybean,691,12,30,4.606293921724857,0,1
soybean,666,10,49,2.9498546247453348,1,1
soybean,663,27,53,6.74407492697762,0,1
soybean,524,21,60,4.561107561671513,0,1
soybean,591,10,76,1.5798823913124111,0,1
soybean,454,23,68,4.020387701563107,1,1
soybean,810,5,70,1.1856421159118415,1,1
soybean,552,47,64,8.829069945382603,1,1
soybean,695,13,47,3.852314762333282,0,1
soybean,616,22,45,6.436654446669851,0,1
soybean,725,43,40,13.314891011586196,0,1
soybean,614,30,48,8.186117053155572,0,1
soybean,544,41,70,6.516812615672651,0,1
soybean,605,31,57,7.048689468155464,0,1
soybean,754,19,72,3.0820854725993327,1,1
soybean,820,6,68,1.3980187953915664,1,1
soybean,840,11,44,3.522733880606109,1,1
soybean,877,12,77,1.8313269472223397,1,1
soybean,520,18,47,5.129955700485897,0,1
soybean,725,36,71,5.6348910115861965,0,1
soybean,602,33,74,4.672876852767809,1,1
soybean,828,11,33,4.124910894027853,0,1
soybean,616,12,78,1.70665444666985,1,1
soybean,641,28,55,6.693309917278855,1,1
soybean,620,33,54,7.9777269992064275,1,1
soybean,454,22,74,3.200387701563108,0,1
soybean,605,23,61,4.868689468155464,1,1
soybean,649,33,53,8.1504160095368,1,1
soybean,722,19,45,5.639139623686236,1,1
soybean,688,16,51,4.325526604851673,0,1
soybean,738,37,59,8.00313142317122,0,1
soybean,809,20,52,5.235403734435216,1,1
soybean,766,12,54,3.18502687036417,0,1
soybean,495,54,33,18.44267134333818,0,1
soybean,806,34,39,10.80468780563997,0,1
soybean,593,12,68,2.300428592013353,0,1
soybean,717,40,30,14.41288427183281,0,1
soybean,623,10,45,3.1385294705703304,0,1
soybean,556,34,74,4.790193448576242,0,1
soybean,809,20,71,3.335403734435217,0,1
soybean,731,26,44,7.696389719699103,0,1
soybean,830,12,35,4.340382648473361,0,1
soybean,840,19,47,5.4777338806061096,1,1
soybean,855,48,71,7.406237500639228,1,1
soybean,919,41,33,14.19588712666074,0,1
soybean,528,29,78,3.55225576031362,1,1
soybean,862,31,49,8.352863143548158,1,1
soybean,619,23,48,6.367459139416801,0,1
soybean,774,18,73,2.8569765451399736,0,1
soybean,64,41,79,4.491771841909407,0,0
soybean,94,28,79,3.142763302425836,1,0
soybean,488,13,31,4.835604603563425,1,0
soybean,429,24,37,7.892675153077418,0,0
soybean,453,15,38,4.990082557887643,0,0
soybean,451,38,61,7.749471447676201,0,0
soybean,433,13,44,3.9739211317948246,1,0
soybean,169,17,44,4.998088316621434,1,0
soybean,459,20,50,5.3419093349931845,1,0
soybean,78,12,48,3.3143982964802383,1,0
soybean,241,33,77,4.062649421117597,0,0
soybean,217,33,65,6.033172081992351,0,0
soybean,310,21,74,3.023195250898614,0,0
soybean,406,34,70,5.425418207798485,0,0
soybean,258,35,69,5.699164390387977,1,0
soybean,507,21,61,4.451186426979074,1,0
soybean,47,21,31,7.422070100801932,0,0
soybean,146,22,56,5.0678383176801525,0,0
soybean,523,11,54,2.890819941106824,1,0
soybean,378,15,68,2.7163590625830167,0,0
soybean,348,35,71,5.381355709262953,1,0
soybean,167,21,61,4.332214595081334,0,0
soybean,77,40,41,11.993863499603217,0,0
soybean,38,17,78,2.041712113241573,0,0
soybean,225,10,65,2.011369381313826,0,0
soybean,339,25,41,7.678290372141761,0,0
soybean,290,21,79,2.491025577928331,0,0
soybean,198,33,77,4.045414938044864,0,0
soybean,408,28,79,3.2660556583756883,1,0
soybean,475,41,79,4.651733691024818,1,0
soybean,50,38,77,4.548820424409647,1,0
soybean,207,32,75,4.2541188933553205,1,0
soybean,349,42,59,8.916694411090292,1,0
soybean,274,46,66,8.10015776286411,0,0
soybean,199,44,40,13.450829189673025,0,0
soybean,325,18,72,2.8184594999153174,1,0
soybean,124,11,56,2.637582611187176,0,0
soybean,-16,6,41,1.905175534950558,1,0
soybean,-72,36,71,5.301513914593923,1,0
soybean,263,35,37,11.30105129765476,0,0
soybean,39,10,62,2.072315672618309,0,0
soybean,31,31,57,6.832426286651154,0,0
soybean,133,26,37,8.411835442288083,1,0
soybean,-41,39,50,9.864373927749453,0,0
soybean,118,28,47,7.634700595050294,1,0
soybean,273,36,40,11.079786938396005,1,0
soybean,60,32,58,6.904534972691303,1,0
soybean,-10,39,36,12.61970781089563,0,0
soybean,112,26,58,5.671779362400756,0,0
soybean,-32,23,46,6.332270871890884,1,0
soybean,769,29,34,9.995759044671514,0,1
soybean,999,20,35,6.978568949267143,0,1
soybean,943,27,54,6.67626208534033,0,1
soybean,1083,41,74,5.826457550720879,1,1
soybean,918,45,78,5.410661809059076,1,1
soybean,1004,21,62,4.469652421220538,0,1
soybean,1050,33,76,4.44950785509462,1,1
soybean,887,42,42,12.63362145589596,0,1
soybean,922,22,31,8.051562419516184,0,1
soybean,894,18,77,2.525220730658504,0,1
soybean,987,16,42,5.115958553710824,0,1
soybean,866,-1,55,0.2237894385264546,1,1
soybean,908,28,30,10.25840254184008,1,1
soybean,918,14,35,5.010661809059076,1,1
soybean,983,18,42,5.695085234527917,0,1
soybean,918,22,60,4.860661809059077,0,1
soybean,912,10,70,1.959307582290453,0,1
soybean,1007,33,47,9.225301331219022,1,1
soybean,959,9,58,2.359811229497685,0,1
soybean,1055,19,58,4.480567167857167,1,1
soybean,845,47,41,14.308904826529982,1,1
soybean,953,36,59,7.848483451347054,1,1
soybean,971,30,31,10.822455591261534,1,1
soybean,970,40,70,6.472235793347215,1,1
soybean,861,23,30,8.497631270302715,1,1
soybean,950,6,74,1.2478181490686384,0,1
soybean,924,43,57,9.707012066402667,0,1
soybean,883,17,45,5.127705047978391,1,1
soybean,1020,36,73,5.343103202555041,1,1
soybean,973,35,46,9.92289488060912,0,1
soybean,871,35,56,8.14994462560737,1,1
soybean,848,12,43,3.8646059138210505,1,1
soybean,872,33,55,7.875175307307019,0,1
soybean,871,38,71,5.959944625607371,1,1
soybean,898,36,53,8.916132084384902,1,1
soybean,1029,21,37,7.100033478311608,1,1
soybean,966,35,49,9.396355576750947,0,1
soybean,975,24,68,4.313333762263309,0,1
soybean,856,13,31,4.931470097736407,0,1
soybean,911,13,73,2.214081489447667,1,1
soybean,910,18,70,3.1588552852016365,1,1
soybean,1021,28,34,9.72331805833731,0,1
soybean,1046,15,45,4.613658751497692,1,1
soybean,1023,22,51,5.873747483618237,1,1
soybean,923,33,49,8.876787297687635,1,1
soybean,881,6,58,1.712246147659756,1,1
soybean,904,50,63,9.707495710997811,1,1
soybean,967,49,40,15.17157578492776,0,1
soybean,1047,38,54,9.22887116565747,1,1
soybean,939,9,55,2.490370570021204,0,1
rice,641,15,47,4.368309917278856,1,1
rice,479,19,79,2.3429293279902503,0,1
rice,711,21,55,5.136372792915173,1,1
rice,847,33,73,4.899372340958163,0,1
rice,727,32,78,3.9353911817636993,1,1
rice,570,22,77,2.904099139417557,0,1
rice,590,7,75,1.254608996249065,1,1
rice,701,30,72,4.608841243994167,0,1
rice,607,43,66,7.694230256962474,1,1
rice,677,12,59,2.8627006010504314,0,1
rice,715,22,36,7.452381061076868,0,1
rice,804,30,70,4.934209863982922,1,1
rice,542,47,46,13.056246109364436,1,1
rice,537,30,59,6.514825995022996,0,1
rice,703,43,33,14.8143488062554,1,1
rice,689,20,44,6.005782538360806,0,1
rice,738,11,49,3.22313142317122,0,1
rice,792,43,58,9.461331092813754,0,1
rice,674,22,76,3.041926424235007,1,1
rice,810,15,65,3.060642115911841,0,1
rice,622,35,65,6.513262164401385,0,1
rice,527,35,63,6.836969052108581,1,1
rice,684,20,39,6.504501251491848,1,1
rice,839,13,67,2.5874993195932974,1,1
rice,688,39,59,8.400526604851674,1,1
rice,880,12,32,4.532016522792117,0,1
rice,836,31,44,9.12179488934628,0,1
rice,681,16,37,5.44373052754335,0,1
rice,800,25,31,9.058252398950096,0,1
rice,702,32,72,4.88909510384104,1,1
rice,638,33,75,4.517517219293447,0,1
rice,519,32,40,9.959667158795847,0,1
rice,808,13,71,2.3201652223743525,1,1
rice,818,18,44,5.477544492279646,0,1
rice,691,20,32,7.206293921724857,0,1
rice,803,16,50,4.433970695766492,0,1
rice,690,32,58,7.126038310550313,0,1
rice,694,6,78,1.06705979219103,0,1
rice,533,12,67,2.343685911000777,0,1
rice,770,36,72,5.466002823131039,1,1
rice,662,48,36,15.758814688979957,1,1
rice,718,43,74,6.003135647364063,0,1
rice,745,40,42,12.01986590170587,0,1
rice,725,33,36,10.974891011586196,1,1
rice,538,42,77,5.195110459779683,0,1
rice,739,31,41,9.563379646062286,0,1
rice,854,33,52,8.366004782239754,0,1
rice,830,29,52,7.400382648473361,1,1
rice,735,27,52,6.8973858687775005,0,1
rice,578,43,79,4.891312763112098,1,1
rice,751,40,64,7.621346914776128,0,1
rice,682,27,45,7.828987598901805,1,1
rice,666,14,58,3.339854624745336,1,1
rice,571,33,54,7.964376558172344,0,1
rice,551,11,41,3.61378853478478,1,1
rice,584,14,75,2.1279644730092278,0,1
rice,517,14,71,2.389089379854449,1,1
rice,836,19,40,6.14179488934628,0,1
rice,493,46,37,14.842082084207552,0,1
rice,744,7,78,1.1896185580015128,1,1
rice,528,28,67,4.982255760313619,0,1
rice,732,37,48,10.03663898025402,0,1
rice,661,24,51,6.278554281058636,1,1
rice,641,43,58,9.423309917278855,0,1
rice,654,37,37,12.051726639612308,0,1
rice,702,29,62,5.919095103841039,1,1
rice,747,9,30,3.570360152497009,1,1
rice,768,18,64,3.665515126550852,0,1
rice,828,15,73,2.464910894027854,0,1
rice,535,16,67,3.004256399054967,1,1
rice,648,35,58,7.745153361876112,1,1
rice,654,27,59,5.9317266396123065,0,1
rice,805,15,36,5.2344489005350106,1,1
rice,585,16,34,5.658239056752678,0,1
rice,529,34,39,10.732542241782127,0,1
rice,657,32,37,10.477510943454533,0,1
rice,499,29,48,7.893846917742706,0,1
rice,605,32,74,4.543689468155463,0,1
rice,722,36,60,7.614139623686236,1,1
rice,736,22,43,6.687634534792279,1,1
rice,672,23,75,3.2764094768516463,1,1
rice,810,34,55,8.08564211591184,1,1
rice,743,13,69,2.4343710684146638,0,1
rice,753,13,64,2.7618394303326665,0,1
rice,556,47,77,5.775193448576242,0,1
rice,751,29,71,4.6263469147761285,0,1
rice,682,26,75,3.653987598901805,1,1
rice,709,40,50,10.410867730977747,0,1
rice,647,13,73,2.149890539524537,0,1
rice,573,33,54,7.964930779879428,1,1
rice,861,13,45,4.022631270302717,1,1
rice,711,29,45,8.386372792915175,1,1
rice,768,10,51,2.8755151265508525,1,1
rice,819,15,73,2.46278170806952,0,1
rice,849,43,36,14.204839364041296,0,1
rice,827,40,60,8.439674826989643,1,1
rice,598,30,52,7.581790675110496,0,1
rice,789,30,62,6.130608392904582,0,1
rice,616,13,79,1.75165444666985,0,1
rice,710,29,48,7.951120339505135,1,1
rice,66,38,40,11.58788028987166,0,0
rice,90,38,59,7.990704738425824,1,0
rice,469,14,56,3.4249324648617674,0,0
rice,454,13,41,4.175387701563108,0,0
rice,515,18,56,4.318510669760644,0,0
rice,379,37,59,7.901687065846427,1,0
rice,374,26,46,7.3350436345878975,0,0
rice,140,16,38,5.18508765365351,1,0
rice,452,29,38,9.329777140171892,1,0
rice,139,13,64,2.5646259349034057,1,0
rice,245,40,58,8.669196540484156,0,0
rice,113,28,68,4.6922690263201,0,0
rice,294,24,70,3.887473817961374,0,0
rice,400,29,30,10.473498319610314,0,0
rice,209,31,66,5.524934686443723,1,0
rice,403,16,56,3.844459683749364,1,0
rice,124,18,44,5.2575826111871775,1,0
rice,139,21,64,4.004625934903406,0,0
rice,406,14,62,2.9854182077984843,1,0
rice,443,16,69,2.817015925765044,0,0
rice,297,35,66,6.238555227991677,1,0
rice,203,19,50,5.002479399508315,0,0
rice,139,37,33,12.619625934903404,0,0
rice,71,25,61,5.065623212915756,1,0
rice,179,14,44,4.162409691373429,1,0
rice,253,29,31,10.27726440637135,1,0
rice,396,16,61,3.442212038891542,1,0
rice,243,40,62,7.868424095447132,0,0
rice,433,33,79,3.798921131794824,1,0
rice,491,40,63,7.751491837213764,1,0
rice,29,34,41,10.196181464278563,1,0
rice,237,45,40,13.766093306643612,0,0
rice,307,41,79,4.597131017801023,0,0
rice,305,35,42,10.441419369928347,1,0
rice,146,45,32,15.527838317680152,0,0
rice,294,19,35,6.462473817961373,1,0
rice,132,9,45,2.696366940303055,0,0
rice,65,16,53,3.947326885753877,0,0
rice,26,41,58,8.77429654738225,0,0
rice,150,34,44,9.749653791145228,0,0
rice,25,18,72,2.683663417676995,1,0
rice,29,41,50,10.416181464278564,1,0
rice,91,30,70,4.701221353793756,1,0
rice,6,40,35,13.151130842522171,0,0
rice,61,20,50,5.185096724288121,1,0
rice,251,41,66,7.2415006898420655,1,0
rice,152,39,60,8.030556167081695,1,0
rice,38,40,31,13.971712113241573,0,0
rice,148,26,67,4.518747855498906,0,0
rice,42,23,52,5.694113797896491,0,0
rice,864,37,52,9.32832653026657,1,1
rice,901,12,67,2.4368144065081085,1,1
rice,985,39,45,11.200522094605995,1,1
rice,1032,41,50,10.735675198739957,0,1
rice,883,39,78,4.742705047978389,0,1
rice,1017,30,77,3.932458061110908,1,1
rice,894,44,74,6.175220730658505,0,1
rice,924,40,71,6.262012066402667,0,1
rice,879,16,40,5.251786781215501,0,1
rice,911,6,66,1.4790814894476672,0,1
rice,893,22,65,4.304992607000651,1,1
rice,890,10,72,1.8543075487345653,0,1
rice,836,26,44,7.721794889346281,0,1
rice,912,20,60,4.459307582290453,0,1
rice,1047,27,77,3.593871165657472,0,1
rice,951,15,57,3.693040021572964,1,1
rice,934,10,30,3.964253768387284,1,1
rice,1042,36,64,6.967808169910293,0,1
rice,979,15,35,5.349210307018302,0,1
rice,981,27,44,8.034647972369438,0,1
rice,847,44,62,8.804372340958162,0,1
rice,928,39,30,14.112910049886274,0,1
rice,922,24,33,8.501562419516183,0,1
rice,891,42,42,12.634536016211284,1,1
rice,833,15,55,3.8160893341086943,0,1
rice,973,8,61,2.0328948806091183,1,1
rice,933,45,33,15.539030085517933,1,1
rice,851,21,73,3.2803058973253005,0,1
rice,979,47,37,15.2792103070183,1,1
rice,935,23,58,5.2944773435355135,1,1
rice,894,36,77,4.595220730658504,1,1
rice,914,10,43,3.309759434423622,1,1
rice,927,30,77,3.9126857174040506,1,1
rice,864,40,43,11.848326530266574,1,1
rice,870,46,69,7.57971382557905,0,1
rice,1003,23,44,6.919435922712005,1,1
rice,957,35,56,8.169369054124896,1,1
rice,932,31,70,5.113806294771608,1,1
rice,825,15,52,4.0392023122620655,0,1
rice,890,14,76,2.134307548734565,1,1
rice,1000,25,30,9.228785839805932,0,1
rice,936,33,76,4.4247008111181,1,1
rice,924,19,57,4.547012066402667,0,1
rice,1044,35,78,4.338233645935279,0,1
rice,885,32,33,11.173163483587482,1,1
rice,973,16,57,3.912894880609119,1,1
rice,919,49,58,10.750887126660745,0,1
rice,867,43,46,12.059020713696937,1,1
rice,1030,47,58,10.355247479415477,0,1
rice,940,10,51,2.9155936088885603,0,1
rice,676,13,56,3.2624427075875087,0,1
rice,493,19,71,3.107082084207552,0,1
rice,732,16,34,5.696638980254019,0,1
rice,851,26,73,3.955305897325301,1,1
rice,722,23,42,7.084139623686236,0,1
rice,559,22,53,5.541033843411636,0,1
rice,628,17,51,4.5548632522843455,1,1
rice,652,28,64,5.436202907846531,0,1
rice,660,42,36,13.838293702880366,1,1
rice,722,19,50,5.164139623686236,1,1
rice,638,19,67,3.5275172192934474,1,1
rice,699,37,45,10.583333050828209,0,1
rice,564,52,44,14.932430287351712,0,1
rice,528,28,64,5.402255760313619,0,1
rice,739,40,55,9.418379646062284,1,1
rice,788,30,42,9.130367223245283,0,1
rice,655,7,34,2.70698824639287,1,1
rice,782,38,71,5.93891735762006,0,1
rice,672,23,43,6.956409476851647,1,1
rice,739,16,73,2.578379646062285,0,1
rice,622,32,62,6.468262164401385,0,1
rice,570,29,48,7.914099139417557,0,1
rice,592,20,44,5.980155589759311,1,1
rice,863,11,68,2.2080948968074177,1,1
rice,683,48,66,8.564244506780808,0,1
rice,869,6,70,1.3494829070397787,0,1
rice,786,30,56,7.029884478030816,1,1
rice,787,13,60,3.030125918363263,1,1
rice,819,26,69,4.467781708069521,1,1
rice,686,31,30,11.255014252651062,0,1
rice,733,38,63,7.446888091774187,1,1
rice,545,22,54,5.427095540987117,0,1
rice,765,4,46,1.5047825318154553,1,1
rice,824,26,38,8.498965864162958,0,1
rice,708,21,62,4.400614967046734,1,1
rice,823,12,31,4.578729288632887,1,1
rice,656,30,46,8.497249680893642,1,1
rice,679,15,53,3.928215893137169,1,1
rice,623,13,59,3.0535294705703304,1,1
rice,855,33,37,10.841237500639227,0,1
rice,727,46,59,9.845391181763702,1,1
rice,632,38,67,6.660927001198153,1,1
rice,737,39,31,13.872883052835569,1,1
rice,837,33,78,4.072029824161792,0,1
rice,566,43,71,6.6079874010324,1,1
rice,730,25,76,3.4161403098416243,0,1
rice,824,41,69,6.793965864162959,1,1
rice,835,33,46,9.35155982953217,1,1
rice,701,29,72,4.468841243994167,0,1
rice,515,37,66,6.648510669760643,1,1
rice,774,44,56,10.106976545139974,0,1
rice,643,21,62,4.383837496211226,0,1
rice,637,9,78,1.3822526306423542,1,1
rice,579,32,50,8.376588551176315,0,1
rice,498,21,72,3.2935533905932743,1,1
rice,618,10,39,3.4371910943211303,1,1
rice,550,18,48,5.048506909287588,0,1
rice,872,10,66,2.15017530730702,0,1
rice,531,39,47,10.698114526655765,0,1
rice,746,19,49,5.265113099785397,0,1
rice,567,25,38,8.123265646055081,1,1
rice,729,42,55,9.865890750412976,1,1
rice,661,31,55,7.373554281058635,0,1
rice,610,44,41,13.365040016041826,1,1
rice,611,42,65,7.735309557563138,1,1
rice,658,31,79,3.652772034414344,1,1
rice,788,16,66,3.150367223245281,1,1
rice,792,15,51,4.106331092813753,0,1
rice,817,16,45,4.837307147812884,0,1
rice,487,17,56,4.090308359654538,1,1
rice,644,41,58,9.004101020828342,0,1
rice,655,30,64,5.7969882463928695,0,1
rice,766,6,48,1.9850268703641707,0,1
rice,578,15,60,3.3763127631120997,1,1
rice,535,36,58,7.924256399054968,1,1
rice,560,27,71,4.286313552341985,1,1
rice,517,27,54,6.569089379854447,0,1
rice,601,27,35,9.157605597436014,1,1
rice,668,31,53,7.685373579700582,1,1
rice,766,23,56,5.4850268703641705,0,1
rice,762,23,50,6.174048671437028,1,1
rice,759,38,37,12.393313538833178,1,1
rice,771,14,32,5.186246462169046,0,1
rice,720,12,46,3.653637940129953,0,1
rice,561,46,57,10.26159305072732,0,1
rice,759,26,59,5.7533135388331775,1,1
rice,690,13,37,4.501038310550312,1,1
rice,737,47,65,8.64288305283557,1,1
rice,603,12,67,2.363147916060358,0,1
rice,608,28,68,4.864500366139567,0,1
rice,790,16,40,5.2308494275682405,1,1
rice,754,23,64,4.562085472599333,1,1
rice,800,13,50,3.683252398950096,0,1
rice,841,23,44,6.882968317413964,0,1
rice,827,44,60,9.239674826989644,0,1
rice,921,37,55,8.786337431728253,0,1
rice,534,34,68,5.803971266800661,1,1
rice,828,27,62,5.569910894027854,0,1
rice,551,19,63,3.883788534784779,1,1
rice,731,23,49,6.281389719699102,1,1
rice,46,39,49,10.12148280200063,1,0
rice,91,29,59,6.146221353793755,0,0
rice,442,11,67,2.15170772640861,0,0
rice,508,22,31,7.946477786068266,0,0
rice,480,14,38,4.688227595792982,0,0
rice,481,40,34,13.548525608338574,1,0
rice,392,19,67,3.455920602677035,0,0
rice,177,10,68,1.84155160127752,0,0
rice,486,30,55,7.100011865010088,1,0
rice,140,6,55,1.57508765365351,0,0
rice,244,42,67,7.198810595424779,1,0
rice,145,33,68,5.507382184454518,1,0
rice,328,24,53,5.9395012465378745,1,0
rice,415,31,79,3.583276987818057,1,0
rice,179,28,43,8.222409691373429,1,0
rice,478,16,62,3.387630804273347,1,0
